wlth,earn
0.5461512968251501,0.0
0.5461512968251501,0.0
0.5461512968251501,0.0
0.5461512968251501,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
0.7981049259875519,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.088098244459736,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.414091956549288,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
1.774450798477175,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.16782015620738,0.0
2.5930505547084204,0.0
2.5930505547084204,0.0
2.5930505547084204,0.0
2.5930505547084204,0.0
2.5930505547084204,0.4006747612907575
2.5930505547084204,0.4387588866780026
2.5930505547084204,0.459137637576639
2.5930505547084204,0.48046290716879514
2.5930505547084204,0.48046290716879514
2.5930505547084204,0.48046290716879514
2.5930505547084204,0.48046290716879514
2.5930505547084204,0.5027786577974841
2.5930505547084204,0.5027786577974841
2.5930505547084204,0.5027786577974841
2.5930505547084204,0.5027786577974841
2.5930505547084204,0.5027786577974841
2.5930505547084204,0.5027786577974841
2.5930505547084204,0.526130893696298
2.5930505547084204,0.526130893696298
2.5930505547084204,0.526130893696298
2.5930505547084204,0.550567755827782
2.5930505547084204,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.550567755827782
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.0491483089097144,0.5761396211267057
3.5352416261337343,0.5761396211267057
3.5352416261337343,0.5761396211267057
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6028992063528219
3.5352416261337343,0.6309016767672078
3.5352416261337343,0.6309016767672078
3.5352416261337343,0.6309016767672078
3.5352416261337343,0.6309016767672078
3.5352416261337343,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6309016767672078
4.050556392596978,0.6602047598562266
4.050556392596978,0.6602047598562266
4.050556392596978,0.6602047598562266
4.050556392596978,0.6602047598562266
4.050556392596978,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6602047598562266
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
4.594398321500947,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.16613944299921,0.6908688643375516
5.765207653117283,0.6908688643375516
5.765207653117283,0.6908688643375516
5.765207653117283,0.6908688643375516
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
5.765207653117283,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7229572046935866
6.391078476296256,0.7565359314890105
6.391078476296256,0.7565359314890105
6.391078476296256,0.7565359314890105
6.391078476296256,0.7565359314890105
6.391078476296256,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.043268466995173,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
7.721329849264701,0.7565359314890105
8.42484610773912,0.7565359314890105
8.42484610773912,0.7565359314890105
8.42484610773912,0.7565359314890105
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
8.42484610773912,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.153428321116694,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.7916742677410962
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
9.906712083029914,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
10.684354893308507,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
11.486033930101762,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8284446516239329
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
12.311444133449163,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
13.160296545851857,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.032316866675163,0.8669228858007406
14.927244185816841,0.8669228858007406
14.927244185816841,0.8669228858007406
14.927244185816841,0.8669228858007406
14.927244185816841,0.8669228858007406
14.927244185816841,0.8669228858007406
14.927244185816841,0.8669228858007406
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
14.927244185816841,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
15.844829868715099,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9071882936921267
16.784836569946307,0.9493238830024314
16.784836569946307,0.9493238830024314
16.784836569946307,0.9493238830024314
16.784836569946307,0.9493238830024314
16.784836569946307,0.9493238830024314
16.784836569946307,0.9493238830024314
16.784836569946307,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
17.747037356736197,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
18.731214926943288,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.9493238830024314
19.737160908662915,0.993416516841277
19.737160908662915,0.993416516841277
19.737160908662915,0.993416516841277
19.737160908662915,0.993416516841277
19.737160908662915,0.993416516841277
19.737160908662915,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
20.76467523068957,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
21.813565554772573,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,0.993416516841277
22.88364676198855,1.0395570927930904
22.88364676198855,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
23.974740486696668,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
25.086674692488735,1.0395570927930904
26.219283285333624,1.0395570927930904
26.219283285333624,1.0395570927930904
26.219283285333624,1.0878407303037492
26.219283285333624,1.0878407303037492
